inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
UTBJLKDVQNCKAS-UHFFFAOYSA-N,Cn1cc(C(N)=O)c(C(F)(F)F)n1,CN1C=C(C(=N1)C(F)(F)F)C(=O)N,00361213-25-0,"(3RS,4RS;3RS,4SR)-3-chloro-4-chloromethyl-1-(alpha,alpha,alpha-trifluoro-m-tolyl)-2-pyrrolidone with ratio of (1RS,2RS)(trans)- and (1RS,2SR)(cis)-isomers not exactly 3:1",,bird_acute_oral_ld50,1126.277052949229,mg/kg bw,3.051645235778875,,Colinus virginianus,Animalia;Chordata;Aves;Colinus virginianus,in_vivo,oral,24.0,mortality,EFSA OpenFoodTox,EFSA Chemical Hazards Database,1255,2010,2,geomean,0.8051726851467257,high_cv
FIPWRIJSWJWJAI-UHFFFAOYSA-N,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,CCCCOCCOCCOCc1cc2OCOc2cc1CCC,51-03-6,,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2105052,2013,1,single,,
ZXVONLUNISGICL-UHFFFAOYSA-N,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,534-52-1,,,bird_acute_oral_ld50,26.867452428542606,mg/kg bw,1.4292264885887778,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,1144419,2011,2,geomean,0.2361347416072508,
POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,[K+].CCCCCCCCCCCC([O-])=O,10124-65-9,,,bird_acute_oral_ld50,2568.3793220787916,mg/kg bw,3.4096591647706878,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103108,2013,3,geomean,0.6314724427065789,high_cv
LVDKZNITIUWNER-UHFFFAOYSA-N,O=[N+]([O-])C(Br)(CO)CO,OCC(Br)(CO)[N+]([O-])=O,52-51-7,,,bird_acute_oral_ld50,239.82702099638396,mg/kg bw,2.379898112910089,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2105082,2013,2,geomean,0.9003674770092374,high_cv
PTFJIKYUEPWBMS-UHFFFAOYSA-N,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],CCN(CC(C)=C)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,55283-68-6,,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2114256,2013,1,single,,
ORFPWVRKFLOQHK-UHFFFAOYSA-N,CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N,CC(C)C1=NN(C(=O)NC(C)(C)C)C(=O)N1N,129909-90-6,,,bird_acute_oral_ld50,1965.0,mg/kg bw,3.2933625547114453,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2115887,2013,1,single,,
FMGZEUWROYGLAY-UHFFFAOYSA-N,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,COC(=O)c1c(Cl)nn(C)c1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,100784-20-1,,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112314,2013,1,single,,
SGEJQUSYQTVSIU-UHFFFAOYSA-N,CCCCN(CC)C(=O)SCCC,CCCCN(CC)C(=O)SCCC,1114-71-2,,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116660,2013,1,single,,
UUIVKBHZENILKB-UHFFFAOYSA-N,N#CC(Br)(Br)C(N)=O,NC(=O)C(Br)(Br)C#N,10222-01-2,,,bird_acute_oral_ld50,220.2041671536805,mg/kg bw,2.3428255333220385,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2107496,2013,4,geomean,0.37525194847681537,
UUGLSEIATNSHRI-UHFFFAOYSA-N,O=C1N(CO)C2C(N1CO)N(CO)C(=O)N2CO,OCN1C2C(N(CO)C1=O)N(CO)C(=O)N2CO,5395-50-6,,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2111668,2013,1,single,,
ODCWYMIRDDJXKW-UHFFFAOYSA-N,CCNc1nc(Cl)nc(NCC)n1,CCNc1nc(Cl)nc(NCC)n1,122-34-9,,,bird_acute_oral_ld50,4640.0,mg/kg bw,3.6665179805548807,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103583,2013,1,single,,
RMBFBMJGBANMMK-UHFFFAOYSA-N,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,121-14-2,,,bird_acute_oral_ld50,55.0,mg/kg bw,1.7403626894942439,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2093341,2013,1,single,,
DGBPBDHXEBEPBN-UHFFFAOYSA-N,COP(=S)(OC)Oc1nc(Cl)n(C(C)C)n1,CO[P](=S)(OC)Oc1nn(C(C)C)c(Cl)n1,42509-83-1,,,bird_acute_oral_ld50,39.84093372399797,mg/kg bw,1.6003295081258595,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2115857,2013,2,geomean,1.210478707832649,high_cv
CNKHSLKYRMDDNQ-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c2ccccc2,112226-61-6,,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112436,2013,1,single,,
SESFRYSPDFLNCH-UHFFFAOYSA-N,O=C(OCc1ccccc1)c1ccccc1,O=C(OCc1ccccc1)c2ccccc2,120-51-4,,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103699,2013,1,single,,
SVPKNMBRVBMTLB-UHFFFAOYSA-N,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,ClC1=C(Cl)C(=O)c2ccccc2C1=O,117-80-6,,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,1047314,2009,1,single,,
OCJBOOLMMGQPQU-UHFFFAOYSA-N,Clc1ccc(Cl)cc1,Clc1ccc(Cl)cc1,106-46-7,,,bird_acute_oral_ld50,1608.0,mg/kg bw,3.2062860444124324,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112143,2013,1,single,,
RIZMRRKBZQXFOY-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,563-12-2,,,bird_acute_oral_ld50,959.8098393391119,mg/kg bw,2.982185197720573,,Phasianus colchicus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Phasianidae;Phasianus;Phasianus colchicus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,1015894,2011,4,geomean,0.7007357036035583,high_cv
XWPZUHJBOLQNMN-UHFFFAOYSA-N,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn3cncn3,125116-23-6,,,bird_acute_oral_ld50,839.0,mg/kg bw,2.9237619608287004,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2113961,2013,1,single,,
CAWXEEYDBZRFPE-UHFFFAOYSA-N,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,51235-04-2,,,bird_acute_oral_ld50,2251.0,mg/kg bw,3.35237549500052,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102524,2013,1,single,,
HFCYZXMHUIHAQI-UHFFFAOYSA-N,O=C(Nc1ccccc1)Nc1cnns1,O=C(Nc1snnc1)Nc2ccccc2,51707-55-2,,,bird_acute_oral_ld50,3160.0,mg/kg bw,3.499687082618404,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103705,2013,1,single,,
WPALTCMYPARVNV-UHFFFAOYSA-N,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,129558-76-5,,,bird_acute_oral_ld50,87.0,mg/kg bw,1.9395192526186185,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2104582,2013,1,single,,
AUGNBQPSMWGAJE-UHFFFAOYSA-N,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,Clc1cccc(c1Cl)c2ccc(Cl)c(Cl)c2Cl,11097-69-1,,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,1065991,2011,1,single,,
NEUSVAOJNUQRTM-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC[n+]1ccccc1,[Cl-].CCCCCCCCCCCCCCCC[n+]1ccccc1,123-03-5,,,bird_acute_oral_ld50,175.6,mg/kg bw,2.244524511570084,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2111675,2013,1,single,,
FSAVDKDHPDSCTO-WQLSENKSSA-N,CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,CCO[P](=O)(OCC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,470-90-6,,,bird_acute_oral_ld50,73.68344454489082,mg/kg bw,1.867369920010074,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,1079813,2011,2,geomean,0.20881005618931603,
YIJZJEYQBAAWRJ-UHFFFAOYSA-N,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,COC(=O)c1c(CC(C)C)c(C2=NCCS2)c(nc1C(F)F)C(F)(F)F,117718-60-2,,,bird_acute_oral_ld50,1913.0,mg/kg bw,3.281714970027296,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2107482,2013,1,single,,
CEJLBZWIKQJOAT-UHFFFAOYSA-N,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,O.O.[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,51580-86-0,,,bird_acute_oral_ld50,1770.9929418267022,mg/kg bw,3.248216830342066,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2109346,2013,2,geomean,0.003992697804554193,
HOKKPVIRMVDYPB-UHFFFAOYSA-N,N#CN=C1SCCN1Cc1ccc(Cl)nc1,Clc1ccc(CN2CCSC2=NC#N)cn1,111988-49-9,,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2099112,2013,1,single,,
YTYGAJLZOJPJGH-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)c(Cl)c1F,FC(C(F)(F)F)C(F)(F)Oc1c(Cl)cc(NC(=O)NC(=O)c2c(F)cccc2F)c(F)c1Cl,121451-02-3,,,bird_acute_oral_ld50,2000.0,mg/kg bw,3.3010299956639813,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102024,2013,1,single,,
OORLZFUTLGXMEF-UHFFFAOYSA-N,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,CC1=NN(C(=O)N1C(F)F)c2cc(N[S](C)(=O)=O)c(Cl)cc2Cl,122836-35-5,,,bird_acute_oral_ld50,2250.0,mg/kg bw,3.3521825181113627,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2101436,2013,1,single,,
XQUXKZZNEFRCAW-UHFFFAOYSA-N,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,39515-41-8,,,bird_acute_oral_ld50,1089.0,mg/kg bw,3.037027879755775,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2110691,2013,1,single,,
LCJAIVXHZYPLQY-UHFFFAOYSA-N,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)n1,N.CC(C)C1(C)N=C(NC1=O)c2nc(C)ccc2C(O)=O,115136-53-3,,,bird_acute_oral_ld50,2149.9999999999995,mg/kg bw,3.3324384599156054,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2101433,2013,2,geomean,0.0,
KGBXLFKZBHKPEV-UHFFFAOYSA-N,OB(O)O,OB(O)O,10043-35-3,,,bird_acute_oral_ld50,2510.0,mg/kg bw,3.399673721481038,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2107212,2013,1,single,,
NCMJQZVNCFTQPG-UHFFFAOYSA-N,CCCCOCCOC(=O)C(C)Oc1ccc(Cl)cc1Cl,CCCCOCCOC(=O)C(C)Oc1ccc(Cl)cc1Cl,53404-31-2,,,bird_acute_oral_ld50,1517.0,mg/kg bw,3.1809855807867304,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2111517,2013,1,single,,
AWZOLILCOUMRDG-UHFFFAOYSA-N,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,CCO[P](=O)(Sc1ccccc1)Sc2ccccc2,17109-49-8,,,bird_acute_oral_ld50,2715.0,mg/kg bw,3.433769833924866,,Anas platyrhynchos,Animalia;Chordata;Vertebrata;nan;Aves;Anseriformes;Anatidae;Anas;Anas platyrhynchos,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,1051981,2011,1,single,,
NCKMMSIFQUPKCK-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cc1ccccc1,Oc1ccc(Cl)cc1Cc2ccccc2,120-32-1,,,bird_acute_oral_ld50,2510.0,mg/kg bw,3.399673721481038,,Colinus virginianus,Animalia;Chordata;Vertebrata;nan;Aves;Galliformes;Odontophoridae;Colinus;Colinus virginianus,in_vivo,oral,24.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102799,2013,1,single,,
