inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
XFDJMIHUAHSGKG-UHFFFAOYSA-N,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,CCO[P](=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,54593-83-8,,,fish_acute_lc50,0.01430734077318354,mg/L,-7.368047173594643,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112269,2013,15,geomean,1.342960743239292,high_cv
NJQADTYRAYFBJN-UHFFFAOYSA-N,CC12CCC(C(Br)C1=O)C2(C)C,CC1(C)C2CCC1(C)C(=O)C2Br,10293-06-8,,,fish_acute_lc50,68.5,mg/L,-3.5260950920835485,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102826,2014,2,single,,
LRCQLCWUUBSUOY-UHFFFAOYSA-N,Nc1ccc(F)cc1C(F)(F)F,Nc1ccc(F)cc1C(F)(F)F,393-39-5,,,fish_acute_lc50,29.6,mg/L,-3.781648199338524,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102475,2023,2,single,,
XNFIRYXKTXAHAC-UHFFFAOYSA-N,N#Cc1c(-c2ccc(Cl)cc2)[nH]c(C(F)(F)F)c1Br,FC(F)(F)c1[nH]c(c2ccc(Cl)cc2)c(C#N)c1Br,122454-29-9,,,fish_acute_lc50,0.002039607805437114,mg/L,-8.231942306634954,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2113946,2013,6,geomean,0.5971123930019734,high_cv
HAORKNGNJCEJBX-UHFFFAOYSA-N,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,Cc1cc(nc(Nc2ccccc2)n1)C3CC3,121552-61-2,,,fish_acute_lc50,2.5617761112107136,mg/L,-4.9438856360570025,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112606,2013,11,geomean,0.20603637539357147,
FYFDQJRXFWGIBS-UHFFFAOYSA-N,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,[O-][N+](=O)c1ccc(cc1)[N+]([O-])=O,100-25-4,,,fish_acute_lc50,0.833145097094417,mg/L,-5.304632858611559,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102381,2022,15,geomean,0.5688907688894846,high_cv
XLYPHUGUKGMURE-UHFFFAOYSA-N,O=Cc1cc(O)ccc1[N+](=O)[O-],Oc1ccc(c(C=O)c1)[N+]([O-])=O,42454-06-8,,,fish_acute_lc50,41.9,mg/L,-3.6005592866919174,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2794478,2025,5,geomean,0.0,
ZBCBWPMODOFKDW-UHFFFAOYSA-N,OCCNCCO,OCCNCCO,111-42-2,,,fish_acute_lc50,739.2880534871693,mg/L,-2.152702154345643,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2058864,2012,43,geomean,0.9663159360159597,high_cv
FZERHIULMFGESH-UHFFFAOYSA-N,CC(=O)Nc1ccccc1,CC(=O)Nc1ccccc1,103-84-4,,,fish_acute_lc50,100.0,mg/L,-3.1305538000265387,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2680150,2022,3,single,,
OORLZFUTLGXMEF-UHFFFAOYSA-N,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,CC1=NN(C(=O)N1C(F)F)c2cc(N[S](C)(=O)=O)c(Cl)cc2Cl,122836-35-5,,,fish_acute_lc50,106.09429767899877,mg/L,-3.5608748669930854,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103771,2013,11,geomean,0.1733040006275729,
BFSVOASYOCHEOV-UHFFFAOYSA-N,CCN(CC)CCO,CCN(CC)CCO,100-37-8,,,fish_acute_lc50,1780.0,mg/L,-1.818193870612763,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102664,2022,4,single,,
YGBMMMOLNODPBP-UHFFFAOYSA-N,CCSC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC,CCSC(=O)/C=C(C)/C=C/CC(C)CCCC(C)(C)OC,40596-80-3,,,fish_acute_lc50,87.0,mg/L,-3.554930757785643,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2115884,2013,3,single,,
IVENSCMCQBJAKW-UHFFFAOYSA-N,CCNc1nc(N)nc(Cl)n1,CCNc1nc(N)nc(Cl)n1,1007-28-9,Deisopropylatrazine,,fish_acute_lc50,0.2999999999999997,mg/L,-5.7610423755268965,,Danio rerio,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2331503,2016,2,geomean,0.0,
LZAZXBXPKRULLB-UHFFFAOYSA-N,CC(C)SSC(C)C,CC(C)SSC(C)C,4253-89-8,,,fish_acute_lc50,8.31,mg/L,-4.256645663014818,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102373,2022,2,single,,
NWBJYWHLCVSVIJ-UHFFFAOYSA-N,c1ccc(CNc2ncnc3[nH]cnc23)cc1,C(Nc1ncnc2nc[nH]c12)c3ccccc3,1214-39-7,,,fish_acute_lc50,21.4,mg/L,-4.021964510218112,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116796,2013,3,single,,
CJOFXWAVKWHTFT-XSFVSMFZSA-N,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F,54739-18-3,,,fish_acute_lc50,0.603,mg/L,-5.722322140369574,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2161718,2013,5,single,,
LNDUTAIPEYOCDF-UHFFFAOYSA-N,O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,OC1=C(C2CC(Cc3ccccc23)c4ccc(cc4)c5ccc(Br)cc5)C(=O)c6ccccc6O1,56073-10-0,,,fish_acute_lc50,0.08801117367933936,mg/L,-6.773201786566092,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112094,2013,42,geomean,1.6299899569594474,high_cv
WJJMNDUMQPNECX-UHFFFAOYSA-N,O=C(O)c1cccc(C(=O)O)n1,OC(=O)c1cccc(n1)C(O)=O,499-83-2,,,fish_acute_lc50,322.0,mg/L,-2.7149174379623817,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102677,2022,2,single,,
BBMCTIGTTCKYKF-UHFFFAOYSA-N,CCCCCCCO,CCCCCCCO,111-70-6,,,fish_acute_lc50,43.511055454007845,mg/L,-3.42630783959376,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102657,2022,20,geomean,0.34489133608922334,
JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,c1ccncc1,110-86-1,,,fish_acute_lc50,98.16755742449466,mg/L,-2.905891029807193,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102715,2022,32,geomean,1.1887589291886709,high_cv
SZIFAVKTNFCBPC-UHFFFAOYSA-N,OCCCl,OCCCl,107-07-3,,,fish_acute_lc50,48.39038749793272,mg/L,-3.218346589108345,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102640,2022,91,geomean,0.42073229731202544,
XTJFFFGAUHQWII-UHFFFAOYSA-N,CCCCOC(=O)CCCCC(=O)OCCCC,CCCCOC(=O)CCCCC(=O)OCCCC,105-99-7,,,fish_acute_lc50,3.64,mg/L,-4.850826443078638,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102463,2022,5,single,,
JZSLPQXOLZCAME-UHFFFAOYSA-N,Cc1ncoc1C#N,Cc1ncoc1C#N,1003-52-7,"4-methyl-1,3-oxazole-5-carbonitrile",,fish_acute_lc50,53.78825150532411,mg/L,-3.302866447636946,,Gobiocypris rarus,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2369960,2011,2,geomean,0.7908086936328041,high_cv
LBGPXIPGGRQBJW-UHFFFAOYSA-N,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,CO[S]([O-])(=O)=O.Cn1c(cc(c2ccccc2)[n+]1C)c3ccccc3,43222-48-6,,,fish_acute_lc50,145.8009875594523,mg/L,-3.232680597562867,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2113014,2013,18,geomean,1.1621265101380989,high_cv
BTFQKIATRPGRBS-UHFFFAOYSA-N,Cc1ccccc1C=O,Cc1ccccc1C=O,529-20-4,,,fish_acute_lc50,52.8,mg/L,-3.3567554269240722,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2177877,2014,13,single,,
ODCWYMIRDDJXKW-UHFFFAOYSA-N,CCNc1nc(Cl)nc(NCC)n1,CCNc1nc(Cl)nc(NCC)n1,122-34-9,,,fish_acute_lc50,48.039133974663315,mg/L,-3.621769653153999,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2109323,2013,204,geomean,1.3250446720601767,"extreme_variance,high_cv"
WTWBUQJHJGUZCY-UHFFFAOYSA-N,CC(C)c1ccc(C=O)cc1,CC(C)c1ccc(C=O)cc1,122-03-2,,,fish_acute_lc50,6.62,mg/L,-4.3496642685043145,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2178221,2014,3,single,,
ZSIAUFGUXNUGDI-UHFFFAOYSA-N,CCCCCCO,CCCCCCO,111-27-3,,,fish_acute_lc50,120.00611203302223,mg/L,-2.929841368699482,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2718343,2023,30,geomean,0.15893829898430725,
BGRDGMRNKXEXQD-UHFFFAOYSA-N,O=c1ccc(=O)[nH][nH]1,O=C1NNC(=O)C=C1,123-33-1,,,fish_acute_lc50,31.622776601683817,mg/L,-3.549323781313513,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116649,2013,18,geomean,0.9447549859466604,high_cv
YRPUVJJVONDEFR-UHFFFAOYSA-N,CSCCCCCCSC,CSCCCCCCSC,56348-40-4,,,fish_acute_lc50,10.1,mg/L,-4.246305948734798,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102425,2022,2,single,,
LVDKZNITIUWNER-UHFFFAOYSA-N,O=[N+]([O-])C(Br)(CO)CO,OCC(Br)(CO)[N+]([O-])=O,52-51-7,,,fish_acute_lc50,24.491057538550365,mg/L,-3.9097320821304677,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116506,2013,31,geomean,0.4500363125046658,
MRUDNSFOFOQZDA-UHFFFAOYSA-N,O=C(O)c1c(Cl)cccc1Cl,OC(=O)c1c(Cl)cccc1Cl,50-30-6,,,fish_acute_lc50,129.61481396815722,mg/L,-3.1660048559453875,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,602824,2012,8,geomean,0.10878565864408424,
YNQLUTRBYVCPMQ-UHFFFAOYSA-N,CCc1ccccc1,CCc1ccccc1,100-41-4,,,fish_acute_lc50,46.144077532282175,mg/L,-3.36151037934789,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,603767,2012,90,geomean,0.9049403989485828,high_cv
QYMMJNLHFKGANY-UHFFFAOYSA-N,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl,41198-08-7,,,fish_acute_lc50,0.04574018363707659,mg/L,-6.910169310105104,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116954,2013,130,geomean,1.3768805210753352,"extreme_variance,high_cv"
KGVPNLBXJKTABS-UHFFFAOYSA-N,Cc1cc(=O)[nH]o1,CC1=CC(=O)NO1,10004-44-1,,,fish_acute_lc50,100.00000000000004,mg/L,-2.995775674474647,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2110149,2013,12,geomean,0.0,
NDUPDOJHUQKPAG-UHFFFAOYSA-N,CC(Cl)(Cl)C(=O)O,[Na+].CC(Cl)(Cl)C([O-])=O,127-20-8,,,fish_acute_lc50,346.5998096188259,mg/L,-2.6123341059473946,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2486252,2019,25,geomean,0.2127659574468085,
WJYIASZWHGOTOU-UHFFFAOYSA-N,CCCCCCCN,CCCCCCCN,111-68-2,,,fish_acute_lc50,21.8,mg/L,-3.7227550192059273,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2177726,2014,2,single,,
HWATZEJQIXKWQS-UHFFFAOYSA-N,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,COc1cc(OC)nc(NC(=O)N[S](=O)(=O)c2ncccc2C(F)(F)F)n1,104040-78-0,,,fish_acute_lc50,106.16025621672178,mg/L,-3.5836870004386996,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2109337,2013,12,geomean,0.11287150497813433,
KXDAEFPNCMNJSK-UHFFFAOYSA-N,NC(=O)c1ccccc1,NC(=O)c1ccccc1,55-21-0,,,fish_acute_lc50,661.0,mg/L,-2.2627732500995896,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102408,2022,2,single,,
ZXFXBSWRVIQKOD-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,1024-57-3,,,fish_acute_lc50,0.010295630140986996,mg/L,-7.573727311091099,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,604651,2012,7,geomean,0.8216972081772529,high_cv
FIPWRIJSWJWJAI-UHFFFAOYSA-N,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,CCCCOCCOCCOCc1cc2OCOc2cc1CCC,51-03-6,,,fish_acute_lc50,4.101794357657256,mg/L,-4.916211693106567,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102599,2013,58,geomean,0.5897397974789318,high_cv
NYPJDWWKZLNGGM-UHFFFAOYSA-N,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,51630-58-1,,,fish_acute_lc50,0.0017649811810629787,mg/L,-8.375607446839307,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,604205,2012,430,geomean,7.97260573628197,"extreme_variance,high_cv"
KWKAKUADMBZCLK-UHFFFAOYSA-N,C=CCCCCCC,CCCCCCC=C,111-66-0,,,fish_acute_lc50,4.144032102578163,mg/L,-4.43228012159611,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,247745,2008,59,geomean,0.3165981063048393,
NLHHRLWOUZZQLW-UHFFFAOYSA-N,C=CC#N,C=CC#N,107-13-1,,,fish_acute_lc50,16.375623490245708,mg/L,-3.510295520243089,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2503929,2024,89,geomean,0.4741224104222712,
BAZVSMNPJJMILC-UHFFFAOYSA-N,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2,55219-65-3,,,fish_acute_lc50,17.025337074279626,mg/L,-4.238886374174489,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2105432,2013,13,geomean,0.2982944716831586,
HFZWRUODUSTPEG-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cl,120-83-2,,,fish_acute_lc50,5.312268652911518,mg/L,-4.484138249582026,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2667173,2024,85,geomean,0.5168289051965955,high_cv
XQUXKZZNEFRCAW-UHFFFAOYSA-N,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,39515-41-8,,,fish_acute_lc50,0.003747587719384034,mg/L,-7.969282371470608,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2110690,2013,26,geomean,0.737066385736389,high_cv
OGIQUQKNJJTLSZ-UHFFFAOYSA-N,CCCCc1ccc(N)cc1,CCCCc1ccc(N)cc1,104-13-2,,,fish_acute_lc50,10.2,mg/L,-4.164937032303713,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102712,2022,2,single,,
KCXMKQUNVWSEMD-UHFFFAOYSA-N,ClCc1ccccc1,ClCc1ccccc1,100-44-7,,,fish_acute_lc50,4.472135954999579,mg/L,-4.449936979875378,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,95495,2022,24,geomean,0.15713484026367724,
XZIDTOHMJBOSOX-UHFFFAOYSA-N,O=C(O)c1c(Cl)ccc(Cl)c1Cl,OC(=O)c1c(Cl)ccc(Cl)c1Cl,50-31-7,,,fish_acute_lc50,8.5,mg/L,-4.420673692820974,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,608500,2012,9,single,,
SJWFXCIHNDVPSH-UHFFFAOYSA-N,CCCCCCC(C)O,CCCCCCC(C)O,123-96-6,,,fish_acute_lc50,75.0,mg/L,-3.2393354066722417,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,40408,2019,2,single,,
IHZXTIBMKNSJCJ-UHFFFAOYSA-N,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)cc1,[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)[C+](c3ccc(cc3)N(C)C)c4ccc(cc4)N(CC)Cc5cccc(c5)[S]([O-])(=O)=O,1694-09-3,Benzyl Violet 4B,,fish_acute_lc50,849.7058314499207,mg/L,-2.9227498203609867,,Oryzias latipes,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2339261,1982,2,geomean,0.15713484026368263,
COLDCYHZWGSLEJ-UHFFFAOYSA-N,CC(c1ccccc1CNCCN)[N+](=O)[O-],[K+].CC(c1ccccc1CNCCN)[N+]([O-])=O,53404-62-9,,,fish_acute_lc50,3.403704720464107,mg/L,-4.816610130656183,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116082,2013,5,geomean,0.9192174045045142,high_cv
OCJBOOLMMGQPQU-UHFFFAOYSA-N,Clc1ccc(Cl)cc1,Clc1ccc(Cl)cc1,106-46-7,,,fish_acute_lc50,4.781774369187289,mg/L,-4.484671569284789,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,6842,2019,105,geomean,1.1410058868558375,"extreme_variance,high_cv"
